OrderID,CustomerID,ProductID,ProductName,Category,Price,Quantity,OrderDate,DeliveryDate,PaymentMethod
42335125-c693-4883-a18e-1f26e06c7dd3,d579ef0b-1577-40f4-b158-5a96a85a64de,INST-00004,Flute,Instruments,100,7,2/22/2021,2/28/2021,
a7a42940-e559-4a7f-aac5-9f40e3f055a0,f776bfee-b5e0-4156-852b-02b4d481b032,APPL-00010,AC,Appliances,800,1,4/22/2022,4/30/2022,PayPal
1216f2a3-4ee1-41f1-bd82-3c886aeabe51,5ba3ef4b-cf6d-4d16-af38-e753dfeff67a,APPL-00002,Table,Appliances,200,2,9/5/2021,9/10/2021,PayPal
9e51e973-c70b-4f3a-b2ae-d23fbeb0c7ff,5031f874-5352-4797-bcca-1b2d9636571c,ELEC-00001,,Electronics,800,1,7/18/2022,7/18/2022,PayPal
1c6080e1-8aa6-4a1c-8f63-8f47f2fe4806,9fa8f8bc-4867-4926-ab7e-42a511fdc030,CLOT-00001,Jacket,Clothes,100,1,5/10/2022,6/10/2022,PayPal
7de3427d-ad29-4bda-9c29-14ae7792df4d,36bdade7-ac8b-4b83-8a0c-8ad99f8df0fb,ELEC-00003,Laptop B,Electronics,2000,,12/17/2020,12/23/2020,PayPal
,e201a336-b53d-4e95-a642-dc92e66202b1,INST-00002,Drum,Instruments,1000,10,9/29/2021,10/6/2021,PayPal
8e00aaec-0401-4d9b-9ec7-948ec6a139c5,d7c6c4e7-3f28-4805-960a-cb23da5c5296,APPL-00005,Rack,Appliances,50,10,12/18/2022,12/18/2022,Credit Card
769e148f-8f94-4d81-8c40-d276b56c9dfa,7624999f-86a7-4029-b6d6-c59879fa7a54,CLOT-00004,T-Shirt,Clothes,20,,12/13/2020,12/19/2020,Cash
bb7235b6-9c68-425c-9993-ad4b188a4187,d486ba63-3564-461d-a736-3b4d6df0c18f,APPL-00003,Wardrobe,Appliances,500,5,10/26/2022,11/1/2022,PayPal
50d59dcd-db39-4b84-a3fa-ced971f5a713,0f15a41b-37ae-4cd4-8c71-c62c0db03234,APPL-00012,Freezer,Appliances,800,3,9/5/2022,9/12/2022,Credit Card
19e4bfeb-2c88-412b-900a-effdcd48a90c,3e130da4-68fc-4d9e-bbbd-316cc594236c,APPL-00009,Fridge,Appliances,1000,3,6/20/2022,6/29/2022,Credit Card
3d18de06-56be-44b3-8c0f-178dbc60eda8,e08ba373-c163-4a62-8896-539a7be261e2,APPL-00006,Stool,Appliances,30,,1/10/2020,1/16/2020,Cash
3d6629da-8a55-4954-8fef-fae65ce8afea,971f0d11-f5c7-482d-be31-90b094007774,APPL-00008,TV,Appliances,1000,10,5/31/2021,6/9/2021,Credit Card
7f8ae121-1c5d-4e0f-91a8-055565e810b4,971f0d11-f5c7-482d-be31-90b094007774,CLOT-00004,T-Shirt,Clothes,20,7,2/1/2021,2/6/2021,
d105d6be-1d9d-4d9e-a59d-530c3bb9d5d1,54255d07-ef9e-43f4-9959-030b46d39947,APPL-00005,Rack,Appliances,50,7,11/22/2021,11/28/2021,Credit Card
bb8f3574-af31-4fa9-8f7f-0aa3ffa63222,c8aa7ed1-6478-47cb-9a23-93dc2cabcdf2,APPL-00010,AC,Appliances,800,2,10/23/2023,10/26/2023,Cash
da763205-5e54-4872-8cb1-bb9ef32b2de1,869007a7-8a06-4839-a1db-60d31a2bc215,APPL-00012,Freezer,Appliances,800,6,8/4/2022,8/5/2022,Cash
f2e31b5b-4e97-48ed-addb-cb34352ab304,03481123-19f2-4829-82f2-2aee589b95c4,APPL-00002,Table,Appliances,200,6,12/20/2020,12/27/2020,Credit Card
b5a86136-f663-4998-a832-406aa6822aaa,,APPL-00005,Rack,Appliances,50,4,5/5/2023,5/11/2023,Credit Card
83820522-909f-4078-92a3-bf3326f00e25,523c3093-a367-457e-b088-ec66710227f9,APPL-00006,,Appliances,30,7,5/14/2021,,
58caa146-155a-4184-9ae3-48ea70bb0c71,cad16efd-50fd-4183-9ef8-7041c3fa548c,INST-00004,Flute,Instruments,100,2,12/19/2022,12/20/2022,
,87ad4932-a7cd-4ef2-9379-71161bb7a4c3,APPL-00009,Fridge,Appliances,1000,6,3/22/2021,,Cash
,a3c8fd26-8f46-4bbb-8f8e-b8be7e12bc9a,ELEC-00003,Laptop B,Electronics,2000,1,2/1/2021,2/8/2021,PayPal
,675b210a-343d-4fa4-86de-6d89be2e3b2f,CLOT-00003,Shirt,Clothes,30,,1/10/2021,,
934a64fd-625f-41fd-829c-5412064b3e7a,89d8b610-57d0-4e5f-bc5f-7ebe3dc986df,CLOT-00003,Shirt,Clothes,30,9,7/3/2021,7/3/2021,Credit Card
a9007c9f-8960-4c0d-9aa7-b2a3693a1b29,31fcee2f-a976-4a3a-9e58-17c8992d1fb1,INST-00002,Drum,Instruments,1000,8,1/5/2023,1/7/2023,Credit Card
dd343c40-ed41-4d3d-8a9d-4b7b173e6ace,bc953655-f28b-4478-9dac-207c048014ee,APPL-00012,Freezer,Appliances,800,9,1/18/2022,1/18/2022,Cash
5681a317-4e49-4a98-909e-5c030f0d6fe8,2064075b-52bb-432c-9a96-098e03b226be,INST-00004,Flute,Instruments,100,9,6/16/2023,6/18/2023,PayPal
95662042-93db-4c44-80ed-e75661530f8e,4e8365ee-5234-43ea-b240-2d045e9449da,APPL-00007,Bench,Appliances,150,3,2/15/2021,2/19/2021,Credit Card
ea65088b-b08e-4e39-92f8-516e37359d69,94bff9d9-381a-4925-9252-3616926e6293,APPL-00004,Shelves,Appliances,100,6,3/9/2022,3/13/2022,Cash
1dd882c6-a116-49cb-819b-52bcfb22bb4e,971f0d11-f5c7-482d-be31-90b094007774,APPL-00003,Wardrobe,Appliances,500,,1/23/2023,1/31/2023,Credit Card
d96ce3fe-e7aa-48de-ae6b-2777539ebcdb,f69572cd-3bde-4df6-9060-5b4c7cbb513d,ELEC-00002,Laptop A,Electronics,1000,9,8/26/2022,8/29/2022,Cash
,b1b6b4d1-fc65-4b72-bb2e-c0c2d6cd1a15,ELEC-00002,Laptop A,Electronics,1000,5,3/31/2023,,
f279374f-d980-48a3-bdfa-eca6ba3f63f3,41405e8d-3bbf-4ad1-a396-16fcb99185be,ELEC-00005,Tablet B,Electronics,800,7,9/1/2022,9/1/2022,Credit Card
4d9670e0-59b1-4dcb-abcf-4b56c103825e,8561732f-8f52-42fd-9ce7-94e25015b86b,ELEC-00004,Tablet A,Electronics,400,6,4/8/2022,4/12/2022,Credit Card
b6776e2d-bbf7-474f-ba45-51c5c24c3667,1d7300e7-ec89-4932-80b9-bc0cccf6f079,APPL-00010,,Appliances,800,9,9/14/2021,9/21/2021,Cash
32877ea0-9a50-46c1-aca5-fdb28ff7a615,4db83353-2e9e-4776-81bd-a97f2f671813,INST-00005,Piano,Instruments,5000,4,1/24/2020,1/28/2020,Credit Card
031b52bf-4378-4f48-a128-77917780f6ac,c9b1d575-95f8-4cb5-bdbf-9f0edc64d2b8,APPL-00002,Table,Appliances,200,8,1/10/2021,1/11/2021,PayPal
f51323a6-f485-4c82-a725-0c84b50831a5,7ff5fa1c-758c-4c11-bb2d-a74cfa5916e4,ELEC-00003,Laptop B,Electronics,2000,3,5/30/2023,5/30/2023,
66e6a120-0148-4833-920f-473d16ced4cd,4f4e5e92-812b-4658-b4aa-770f03a9d05f,CLOT-00002,Skirt,Clothes,50,2,5/18/2023,5/26/2023,
ce53bc41-4d01-4924-a38c-a5d21626a3a5,cdecf9d9-5b3b-4864-87d5-bceccb32cbcc,APPL-00010,AC,Appliances,800,,11/29/2020,12/5/2020,PayPal
ccab35f8-0239-4158-bbce-4e8288c89c4f,,INST-00001,Guitar,Instruments,500,10,6/1/2022,6/5/2022,Credit Card
,971f0d11-f5c7-482d-be31-90b094007774,INST-00003,Bass,Instruments,600,2,,,PayPal
e8a040f4-12e3-42e6-bb4a-e6e5725d7d04,8e77b52f-a2ec-4514-a583-9db0c3ae81f5,INST-00005,Piano,Instruments,5000,7,,,Credit Card
ed75d031-e0ff-43c9-aa5c-6fe92ed01d2c,,APPL-00011,Microwave,Appliances,200,5,6/30/2022,7/7/2022,
efe90810-30d0-49b7-8e32-3db2289180d4,6d388e4f-e0c1-4f59-ba32-d12914e5fd0b,APPL-00005,Rack,Appliances,50,9,9/12/2023,9/16/2023,Credit Card
6abc5bd8-4179-4763-82d5-b46dfd78f55a,60d52a52-8c78-491f-96bd-3fe4c2a4ed70,CLOT-00003,Shirt,Clothes,30,2,1/25/2021,2/2/2021,PayPal
224a33ab-3c2b-4ffd-8ea7-cb6425dc0e22,1ab04f09-6432-4961-8cab-8f9550983d20,APPL-00010,AC,Appliances,800,9,,,Cash
e367adb0-af92-4493-a119-c7606fb02563,24cf60a8-4f50-4f7c-b990-aee8cf08e011,APPL-00012,Freezer,Appliances,800,10,3/20/2022,,Credit Card
707aaf68-df1b-4622-bc32-66e35754d66c,c8ec7fcb-f09c-446a-90a2-44edda16a8f6,APPL-00009,Fridge,Appliances,1000,,8/10/2020,8/28/2020,Cash
43e53602-3fc9-4eb5-98ab-e93f00d2db6a,76c9005b-0c8f-46cc-a447-288bc7c0c163,APPL-00012,Freezer,Appliances,800,7,9/17/2022,9/24/2022,Cash
4a98b991-bec4-4711-963d-cf1efbf8595d,b4ac36e2-537e-4996-b433-8a0de0480d60,APPL-00007,Bench,Appliances,150,3,7/1/2021,7/4/2021,PayPal
fb51e3df-6de4-413c-89af-1091f0e9f2da,7623a350-8a8d-4619-a2be-3df557be139a,INST-00005,Piano,Instruments,5000,5,4/7/2021,4/15/2021,Cash
5ebef75f-1347-403a-b6c2-91b5ed4559fa,6935d034-8e5f-4efe-9250-3c356b019cae,APPL-00008,TV,Appliances,1000,6,7/15/2021,7/19/2021,Credit Card
c5f6b818-cc48-41c4-932d-da8fa9bacd2a,,ELEC-00005,Tablet B,Electronics,800,10,7/17/2022,7/17/2022,Cash
a9e07d39-82f0-4397-ac6f-c1fc43de7c9f,2669f9b4-481d-4132-b6cd-38d9867b0bf3,APPL-00001,Chair,Appliances,50,2,2/25/2020,2/28/2020,Credit Card
7cff33fe-9f26-41df-96cf-c3809f7b2ba1,49ab99fb-c18c-4cb5-9618-3463c674526e,APPL-00007,Bench,Appliances,150,2,11/21/2022,11/23/2022,
,c88d910a-e28d-449f-81e5-c5735db9c1f3,ELEC-00005,Tablet B,Electronics,800,6,11/9/2020,11/13/2020,Cash
93fdac09-256b-49bb-b62a-0f58f8e747cb,971f0d11-f5c7-482d-be31-90b094007774,ELEC-00002,Laptop A,Electronics,1000,5,7/19/2022,7/23/2022,PayPal
abccf371-e6f3-41b1-8348-96f91f15a3f7,e97a1a92-130d-435a-8bbb-4f0d09a4f860,APPL-00002,Table,Appliances,200,8,2/11/2023,2/19/2023,Cash
c99f907d-55ca-4777-86ec-cceacee74295,2cf48bf2-fd19-4a40-a981-b62771c0e702,ELEC-00005,Tablet B,Electronics,800,4,7/8/2020,7/16/2020,Credit Card
cbe606f7-3151-424e-a406-1e68a84df2af,e41318b7-2a2d-4b1b-ae05-9108b4377789,APPL-00010,AC,Appliances,800,4,6/3/2020,6/5/2020,Credit Card
6490d164-e5fb-47a1-badd-a3b55b50e13c,dca5a6d5-0d60-4ba7-b282-b7e7c2079298,CLOT-00005,Pants,Clothes,60,5,3/31/2023,4/3/2023,Cash
753ca315-9de2-4206-b134-eeff9d24e766,2587c4c5-dc74-43ea-91f6-2b5f8c5b69fe,CLOT-00004,T-Shirt,Clothes,20,7,,,PayPal
ee7e1ba2-b770-4361-9439-b63e3ef8532e,ac5ba34a-07b0-40eb-810d-b8112c6bff5e,APPL-00007,Bench,Appliances,150,,6/7/2020,6/9/2020,Cash
6baa3cb0-9f03-4c4e-a9fa-db6d3f5e4d43,8fe693d3-1ccb-4274-be31-007fe950f79e,CLOT-00004,T-Shirt,Clothes,20,3,8/22/2021,8/24/2021,PayPal
4c6cad50-3099-49b2-919c-4f5af2ae7ae5,5bc5c1ce-edf8-4cdd-ac52-90367a011aba,APPL-00003,Wardrobe,Appliances,500,10,1/27/2021,1/29/2021,Cash
6597dc61-39e8-468d-8169-426657168738,971f0d11-f5c7-482d-be31-90b094007774,INST-00005,Piano,Instruments,5000,6,9/17/2022,9/18/2022,PayPal
104108e8-a4ea-4c70-9a9e-66008aa72532,52b42879-f424-483d-b02c-5bb48d2a5d6c,INST-00005,Piano,Instruments,5000,10,9/5/2022,,PayPal
a7f7ba59-41cc-4067-b6de-c4d0431e7286,cd8e4205-aa89-4174-a664-45beb6fae02b,APPL-00007,Bench,Appliances,150,3,1/2/2023,1/9/2023,Cash
6c0ef847-5014-41ee-b9b0-e0d552c84d36,e8d5b6ad-163a-4bb3-b44a-1f63ba56a27c,INST-00005,Piano,Instruments,5000,6,3/7/2022,3/8/2022,Cash
ae5fbe9a-a614-4d13-b25d-46226babafa4,37c86cf3-9c89-4f7f-81ad-d897f994070a,CLOT-00001,Jacket,Clothes,100,5,3/25/2020,3/30/2020,Cash
26f29160-9f9a-4924-8d29-1a365e92c853,971f0d11-f5c7-482d-be31-90b094007774,CLOT-00003,Shirt,Clothes,30,9,2/21/2022,2/24/2022,Cash
efd795b9-0699-434c-8e45-476330ff2a47,ebfef189-a83b-4b43-9d82-fee80a79d495,APPL-00008,TV,Appliances,1000,3,1/1/2021,1/9/2021,
b4b63db4-bc4b-4f87-b31a-e5c1e7bb1e6f,,APPL-00009,Fridge,Appliances,1000,3,2/20/2021,2/28/2021,PayPal
3120f34b-c9c8-412d-86a9-ecee3f655354,4662f316-6501-42da-891c-aa1f99664e74,INST-00005,Piano,Instruments,5000,1,6/8/2020,6/14/2020,PayPal
cb429c0a-5c99-4546-92c8-3ff325053519,81617df3-5373-4f42-9991-5b64192c4662,ELEC-00003,Laptop B,Electronics,2000,1,6/17/2020,6/22/2020,Credit Card
cf8f948a-4743-4f6a-a2f5-9fbe494b383b,c07d330f-bfcf-4dd0-a601-48ee7f0d4f5b,APPL-00012,Freezer,Appliances,800,2,4/2/2021,4/6/2021,Cash
,,INST-00005,Piano,Instruments,5000,9,9/8/2023,9/9/2023,Cash
,45540ed1-f5d1-4ce4-8ef5-ab0277852659,APPL-00008,TV,Appliances,1000,3,2/8/2023,2/9/2023,Credit Card
2488537a-4002-4d03-90be-f6393bf407dc,aa7f40e7-d38d-47c9-a6e8-6a93af1b5932,APPL-00004,Shelves,Appliances,100,9,3/12/2021,,
5f954ea8-a1c2-4522-9dc4-951dac1e8a25,ef9318f1-7b00-4069-a1e8-8fc5965d8866,APPL-00007,Bench,Appliances,150,,7/4/2020,7/7/2020,Cash
d575aca9-2066-4059-9341-625b979556ee,2ce4f93c-a987-4518-9f19-930efb771898,APPL-00008,TV,Appliances,1000,2,6/28/2023,7/3/2023,Cash
,4e210696-5950-4aa6-ac9c-f4259c2dfdff,APPL-00006,Stool,Appliances,30,,1/3/2022,,Cash
,,ELEC-00004,Tablet A,Electronics,400,6,,,Credit Card
d5e0d537-1125-4f43-9c1b-95fcba0b5950,612ba6da-3eb5-4a0e-95f7-b3cb604ec523,ELEC-00005,Tablet B,Electronics,800,4,9/10/2020,,Credit Card
36049c94-9d61-4391-a4de-7bbef407b016,127f6a3a-e728-4cd0-8934-9cb43afd552a,ELEC-00003,Laptop B,Electronics,2000,4,6/24/2020,6/26/2020,Cash
015331a4-ccb4-493f-a62d-c8381e456302,a9c95d43-ba26-4b00-8526-44b4a9b24207,ELEC-00004,Tablet A,Electronics,400,6,10/17/2023,10/18/2023,PayPal
835c9b74-5c10-4686-ac7b-c9be2f8f3b3e,aa7f40e7-d38d-47c9-a6e8-6a93af1b5932,INST-00001,Guitar,Instruments,500,8,,,Credit Card
4d4be6f8-92d7-4552-88f9-8a65d867865d,096fce41-92b6-4ffb-ba98-80e43d014ce1,INST-00005,Piano,Instruments,5000,4,8/30/2022,9/23/2022,Credit Card
a1e5acb1-35cc-4849-812c-89e17e835740,,ELEC-00005,Tablet B,Electronics,800,8,1/6/2020,1/6/2020,Cash
c01569f5-8a04-4e6f-837a-76e826a67bb0,b0b65783-b5d4-45b1-a964-ef2ddb0633d3,APPL-00005,Rack,Appliances,50,10,9/22/2021,9/26/2021,PayPal
19eea2cc-1bd7-410b-a1e6-ac5b520225bf,,ELEC-00004,Tablet A,Electronics,400,7,3/6/2020,,PayPal
f3e74b2c-e0a0-4c65-9b1e-4f2db43d4afe,7f1d0b3d-6128-4c66-8d4b-2f5111ed5008,CLOT-00005,Pants,Clothes,60,4,5/31/2022,6/8/2022,Credit Card
c0912231-bf98-4462-bf6d-8d464ae1cb49,66d3e5a7-95f9-4709-b8d1-946ffe29b3ee,INST-00005,Piano,Instruments,5000,5,12/14/2021,12/16/2021,Credit Card
8cd2afa3-94d2-43de-8da5-4143b354a827,2404b7dc-8fdb-42db-bf83-11258c0f8a32,CLOT-00005,Pants,Clothes,60,6,5/13/2020,5/20/2020,Credit Card
3b78021f-a9ef-4ae7-b3c3-7b3082d1905b,b3a76e48-272c-49b3-bead-dfead26584c7,INST-00004,Flute,Instruments,100,1,1/30/2023,2/4/2023,PayPal
9174c81a-7205-4948-84ae-f37e7b0d98b2,,CLOT-00001,Jacket,Clothes,100,,11/24/2020,12/3/2020,Credit Card
046f3e07-e521-41f8-8331-b72e1e3dae90,deb7bf53-7281-43c5-9ef0-7eb498decdfa,APPL-00012,Freezer,Appliances,800,1,11/25/2020,11/25/2020,PayPal
fbd431ef-ddbe-4401-9852-95f15d32a390,aa7c9ba1-92e2-4950-a620-e402a399c510,APPL-00005,Rack,Appliances,50,8,10/2/2023,10/2/2023,
2351b641-bb5c-459b-8a3b-a1afae2c9e7b,34e0c62d-1bf3-49ca-b6fa-89dcd40d61f4,INST-00005,Piano,Instruments,5000,2,,,Credit Card
,97e0d1e6-a799-40b7-87fe-3cb9a76a3c17,APPL-00006,Stool,Appliances,30,4,11/19/2023,11/24/2023,Credit Card
7e2fcc66-0dd4-41e1-9348-4e9db249fa6c,,INST-00004,Flute,Instruments,100,5,7/28/2020,7/28/2020,
89cfaa13-c999-468d-8287-ff90098267f8,28d581e3-9722-466d-83b5-bb53a68305a9,APPL-00002,Table,Appliances,200,4,11/19/2021,11/26/2021,PayPal
1b74cf62-e88f-43f5-9685-f37bc02f02d1,f30dbc21-f11c-4fae-a3b5-88e111c1efbe,APPL-00001,Chair,Appliances,50,10,,,Cash
a836f78d-d1a6-4cad-be04-e6800aa641c5,0e9962de-0d8b-4823-96c8-b557253c3f8a,INST-00004,Flute,Instruments,100,4,6/14/2020,6/17/2020,PayPal
56cbb623-8fc0-47c5-b041-607335ca7ba5,26a83967-449c-4e55-aa70-12158e3e707a,INST-00001,Guitar,Instruments,500,7,6/21/2021,,Credit Card
,8e9d87ab-d017-45a5-a295-58627af520ff,INST-00004,Flute,Instruments,100,5,9/12/2020,9/15/2020,Credit Card
,ad90231f-f3a5-49f3-97c8-7155f0ac37db,ELEC-00001,Phone X,Electronics,800,5,8/21/2021,,Credit Card
a83e7901-c656-478e-88a3-8e7262a29666,cd18480c-de6d-452f-b34f-0954bba87c1a,INST-00004,Flute,Instruments,100,5,11/11/2020,11/15/2020,Credit Card
,1b6ce83c-6657-4d75-b153-c1889e7c59bb,CLOT-00005,Pants,Clothes,60,3,9/11/2022,9/19/2022,Cash
70cd870a-8b29-4cab-b927-a4bf57d5be49,675c7f11-d1bf-4a26-b8ea-5238b696e39e,APPL-00012,Freezer,Appliances,800,9,11/19/2021,11/28/2021,PayPal
4bd4f91a-3b10-4aec-87b7-9c52d2e9d0de,014bde86-8bbe-4919-834a-28bddf91b65d,CLOT-00002,Skirt,Clothes,50,,3/2/2023,3/2/2023,PayPal
41afb513-7b06-4e0e-9fc7-96295c30a218,16f064e7-e0b1-4715-8287-6b8a5ea9fb88,APPL-00002,Table,Appliances,200,6,2/25/2023,3/5/2023,Cash
0bf684ec-dea5-4c85-b67b-868985986b64,59b7254b-7de7-438f-a02a-4357ef75a711,CLOT-00002,Skirt,Clothes,50,1,11/15/2022,11/23/2022,PayPal
f6d55dfe-c051-4099-9cc0-9fcf59a06870,18ea417f-cde8-40d9-899a-282f3d6f8932,ELEC-00001,Phone X,Electronics,800,6,4/14/2021,4/19/2021,Cash
59eb4c0c-b5b2-4109-a337-b7a3113b1c95,,ELEC-00003,Laptop B,Electronics,2000,1,2/17/2022,2/19/2022,Cash
338e0c70-955a-4012-afd6-7eec89a9df94,cc11cd94-3e00-48c6-a64b-c4e7809ca70b,APPL-00004,Shelves,Appliances,100,4,1/26/2023,1/27/2023,PayPal
3344fe2d-446b-4f23-add8-909451beab93,e3e2766b-6469-42c6-90f2-092914e86b24,ELEC-00005,Tablet B,Electronics,800,3,6/14/2020,6/16/2020,Credit Card
ab3bac6f-4685-4bb4-924c-cc551c21906c,8afb3288-3fca-4131-afd2-661e6086ad8e,ELEC-00001,Phone X,Electronics,800,2,6/11/2021,6/18/2021,Credit Card
88446590-a69a-40b7-bb08-afcfb9287528,3814a40a-2643-4dad-b008-5d750beb689b,INST-00001,Guitar,Instruments,500,4,12/13/2022,,Cash
00ad7f3e-2169-475f-a45c-2b265c214a1f,85a828e6-e883-4c8c-93a9-07ffe893111e,APPL-00001,Chair,Appliances,50,5,6/23/2022,6/28/2022,Credit Card
80ba0941-0a7f-4496-a6ec-01398b48d13e,13fda308-f6cc-41b3-859c-e94318db81a9,ELEC-00003,Laptop B,Electronics,2000,5,7/16/2022,7/18/2022,Credit Card
66c8ee65-c907-4407-9578-3bec6df6ec60,5e4fb1d2-eba9-4d93-b79d-8c0a4a4c65b3,INST-00002,Drum,Instruments,1000,5,10/30/2020,,
28fa82e7-0020-4937-8dbb-28fe6b1231b2,,APPL-00007,Bench,Appliances,150,3,11/29/2020,12/6/2020,Cash
aa48bc8a-7991-4df5-bb89-7f7216182e69,1da25392-c48d-4314-8f5f-8e9427a864af,INST-00003,Bass,Instruments,600,9,2/19/2023,2/25/2023,
82ab45b4-85fb-40a8-b308-5654a829f3bc,ce8029bc-4a9a-42c6-9807-f7992126cb20,APPL-00012,Freezer,Appliances,800,9,4/14/2021,4/21/2021,Cash
efb7bfc7-a402-4e08-aa57-713391049f16,099f7a54-7be7-4ba9-8ff6-226aeda26c80,APPL-00010,AC,Appliances,800,5,3/3/2023,3/12/2023,PayPal
26527364-0028-4ab2-9de8-b7da97903b8c,b541b15e-3808-4b90-960b-60d4926ea73a,APPL-00004,Shelves,Appliances,100,7,7/2/2021,7/10/2021,Credit Card
8870a2a2-6dcc-48be-aba5-13f15e8b8b3f,f52e7b62-737f-43b1-9ad7-82f364843eaa,APPL-00002,Table,Appliances,200,10,5/17/2022,5/18/2022,Cash
4064b4aa-83e9-47c9-acea-239a917ee332,34e10f8c-9be0-455d-b5ae-05c9b3f72352,ELEC-00003,Laptop B,Electronics,2000,10,12/15/2022,12/23/2022,PayPal
4126db4e-8c14-4688-bea7-70fbc47a03b4,286993de-2261-4843-98b9-cb22d7bb387a,APPL-00001,Chair,Appliances,50,6,,,Credit Card
68023fab-34fc-4bc4-9050-ec270ac02ec8,f44e53d1-acba-48af-8b9c-4288d8f138a4,CLOT-00003,Shirt,Clothes,30,3,10/7/2020,10/14/2020,PayPal
761d9ac4-19e1-44bd-812d-ba9f23076268,,APPL-00008,TV,Appliances,1000,3,6/5/2021,,PayPal
b1577f48-9902-419e-b765-7db42b2c0b13,d325ddfa-2cf4-4e6c-865f-739bf3c8921b,APPL-00004,Shelves,Appliances,100,10,8/25/2023,8/31/2023,PayPal
3c656073-04da-4d2e-a481-952c3799de91,f4f86f5a-ae3b-479d-a59f-41eb6a6d67a2,APPL-00001,Chair,Appliances,50,2,7/16/2020,7/16/2020,Cash
f0238c25-4bbb-474b-8b95-e3a1600a533b,a55088fd-16d1-46d4-aafc-faae2143ca08,APPL-00006,Stool,Appliances,30,9,4/17/2020,4/18/2020,Credit Card
,23002230-72e1-4fa4-a06a-a75b61fafd84,APPL-00004,Shelves,Appliances,100,4,8/28/2022,9/5/2022,Cash
61618eae-6c8c-429e-98a3-13964af445f0,e64ac7b4-9bdf-4ecd-81a6-657f4cfc945e,APPL-00008,TV,Appliances,1000,7,9/2/2020,9/5/2020,Cash
7b4ef030-aae3-4f55-85ba-52f3013259b6,51f76a52-e726-4c7e-bd84-f983e2644eb7,APPL-00006,Stool,Appliances,30,1,7/27/2021,7/29/2021,PayPal
1a6ecccd-5f10-44f3-a0fd-20321e2e094f,9a0f76b1-9225-4863-8bd4-62559e279afb,CLOT-00005,Pants,Clothes,60,9,10/20/2021,10/23/2021,PayPal
04c52ef0-ff92-47b8-91ca-f205e11c31ff,e66f42c6-3e6d-4156-8d18-71d75de056da,INST-00003,Bass,Instruments,600,3,3/21/2020,3/25/2020,
,7f912e56-485a-4f2b-871c-244cb9f0d967,ELEC-00005,Tablet B,Electronics,800,1,7/21/2022,7/26/2022,Cash
915c8b89-4d57-4d58-9802-54be12929bac,7952ed22-095f-4e9b-8ef2-193826ece842,CLOT-00005,Pants,Clothes,60,1,6/2/2022,6/5/2022,Credit Card
e85103d1-8542-458a-8cc7-f062558b84cf,60d8563b-d98f-4beb-a58f-03ccc47d2061,APPL-00010,AC,Appliances,800,10,10/21/2022,10/25/2022,PayPal
47ac2d19-7961-4080-b5e5-0655e7355d59,eb5e0c4b-239b-4249-a956-32e67dc61cbd,CLOT-00001,Jacket,Clothes,100,4,2/7/2023,,Credit Card
22977ac5-c665-429a-9738-2d003411db25,fc988293-cf19-4b31-b2de-773e51304b4c,ELEC-00001,Phone X,Electronics,800,3,11/21/2023,,PayPal
a9370ede-e2d8-498d-aea7-d01cc1213a52,ca84f4a0-78b6-4cbf-9400-0b6c05b38720,ELEC-00005,Tablet B,Electronics,800,1,9/28/2022,9/30/2022,Cash
1cf07244-2bd7-4254-89e6-438e4bc10100,21eaf3a3-f38e-4ad3-9999-1608475a2be1,APPL-00007,Bench,Appliances,150,8,10/21/2022,10/26/2022,
1ce4b46f-e3ec-474a-b9ea-ae5483567e0c,a4506018-117f-4ff1-a80c-b94ae95addb5,ELEC-00005,Tablet B,Electronics,800,4,,,Cash
c11dcd12-0785-4a8b-9bcc-c12b8525146f,f8882063-687c-4804-a560-58ec419b1751,,Wardrobe,Appliances,500,3,10/25/2023,11/3/2023,PayPal
875dcf96-7144-4413-9c25-217749f278a2,108737b3-89c2-40f4-a5ab-9151c74ef6b3,APPL-00006,Stool,Appliances,30,10,7/20/2022,7/23/2022,Cash
,2c9613b1-d355-4d86-bc90-055f4e2bc07c,APPL-00006,Stool,Appliances,30,4,9/15/2021,9/23/2021,
53f25e83-f942-4048-b841-ca0ecb0485b7,0fe20beb-0c60-400b-903c-fcca0a2f08bb,APPL-00008,TV,Appliances,1000,6,8/23/2022,8/27/2022,Cash
97f5fc39-6575-45a8-b558-badb5a8dd89b,36824242-b7fa-49d5-a3d1-1d87d27e521d,APPL-00005,Rack,Appliances,50,5,8/3/2020,8/6/2020,Credit Card
,998631fa-4ba8-412a-a296-f4b71a3de865,ELEC-00004,Tablet A,Electronics,400,6,8/19/2020,8/27/2020,Credit Card
a71d6468-5d5d-4cc5-b628-97dbae20916d,f4b6b614-0fc1-49d3-9748-e6fb2a13f2f5,CLOT-00003,Shirt,Clothes,30,5,3/24/2022,3/29/2022,Cash
30bd7af0-1034-41bb-aa02-8c99e215a856,e20fb55d-dc8d-4393-8eb1-ea7bff552727,ELEC-00004,Tablet A,Electronics,400,9,9/2/2020,9/10/2020,PayPal
7ca9150d-2e19-4891-bfa3-fc4c3cf91761,359c6043-0a70-4510-a618-00f68439165a,CLOT-00005,Pants,Clothes,60,4,5/7/2022,5/9/2022,PayPal
9f14fde9-fea2-4a05-b1bc-852dd72b20a0,,APPL-00007,Bench,Appliances,150,10,3/29/2021,3/30/2021,Cash
